ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
010601060005,SADDLEWOOD ELEMENTARY SCHOOL,2014,01060106,SOUTH COLONIE CSD,MICHAEL MAROHN,100 LORALEE DR,ALBANY,5184562608,PK-4,24,0,0,0,0,1,4,11,46,19,0,34,0,0,,4,1,0,0,0,0,0,1,0
010601060000,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,2015,01060106,SOUTH COLONIE CSD,JONATHAN BUHNER,102 LORALEE DR,ALBANY,5188693576,"PK-12, UE, US",387,0,0,1,0,5,1,179,46,779,0,1194,6,1,0,3,45,2,50,70,6,0,8,0
010601060003,ROESSLEVILLE SCHOOL,2015,01060106,SOUTH COLONIE CSD,MARYBETH TEDISCO,100 CALIFORNIA AVE,ALBANY,5184592157,PK-4,25,0,0,0,0,0,0,13,52,19,0,36,0,0,,,1,0,0,0,0,0,1,0
010601060005,SADDLEWOOD ELEMENTARY SCHOOL,2015,01060106,SOUTH COLONIE CSD,MICHAEL MAROHN,100 LORALEE DR,ALBANY,5184562608,PK-4,22,0,0,0,0,1,5,10,45,15,0,38,1,3,,,1,0,0,0,0,0,1,0
010601060006,SHAKER ROAD ELEMENTARY SCHOOL,2014,01060106,SOUTH COLONIE CSD,WILLIAM DOLLARD,512 ALBANY SHAKER RD,ALBANY,5184581440,K-4,26,0,0,0,0,0,0,7,27,24,0,39,0,0,,8,1,0,0,0,0,0,1,0
010601060008,COLONIE CENTRAL HIGH SCHOOL,2014,01060106,SOUTH COLONIE CSD,DAVID WETZEL,1 RAIDER BLVD,ALBANY,5184591220,"9-12, US",120,0,0,0,0,0,0,45,38,374,0,549,3,1,,12,12,2,0,0,4,0,1,0
010601060010,FOREST PARK ELEMENTARY SCHOOL,2014,01060106,SOUTH COLONIE CSD,JILL PENN,100 FOREST DR,ALBANY,5188693006,"K-4, UE",31,0,0,0,0,0,0,13,42,41,0,76,0,0,,16,3,0,0,0,0,0,1,0
010601060006,SHAKER ROAD ELEMENTARY SCHOOL,2015,01060106,SOUTH COLONIE CSD,WILLIAM DOLLARD,512 ALBANY SHAKER RD,ALBANY,5184581440,K-4,22,0,0,0,0,1,5,11,50,15,0,33,0,0,,,1,1,0,0,0,0,1,0
010601060008,COLONIE CENTRAL HIGH SCHOOL,2015,01060106,SOUTH COLONIE CSD,CHRISTOPHER ROBILOTTI,1 RAIDER BLVD,ALBANY,5184591220,"9-12, US",108,0,0,0,0,0,0,49,45,350,0,485,2,0,,,69,0,0,0,4,0,1,0
010601060011,VEEDER ELEMENTARY SCHOOL,2014,01060106,SOUTH COLONIE CSD,KATHLEEN GOTTSCHALK,25 VEEDER DR,ALBANY,5188694661,"K-4, UE",33,0,0,0,0,0,0,14,42,46,0,71,0,0,,19,3,0,0,0,0,0,1,0
010601060012,SAND CREEK MIDDLE SCHOOL,2014,01060106,SOUTH COLONIE CSD,DAVID PERRY,329 SAND CREEK RD,ALBANY,5184591333,"5-8, UE, US",71,0,0,1,1,2,3,22,31,138,0,239,5,2,,20,8,0,0,0,1,0,1,0
010601060010,FOREST PARK ELEMENTARY SCHOOL,2015,01060106,SOUTH COLONIE CSD,JILL PENN,100 FOREST DR,ALBANY,5188693006,"K-4, UE",27,0,0,0,0,0,0,11,41,33,0,57,0,0,,,2,1,0,0,0,0,1,0
010601060011,VEEDER ELEMENTARY SCHOOL,2015,01060106,SOUTH COLONIE CSD,KATHLEEN GOTTSCHALK,25 VEEDER DR,ALBANY,5188694661,K-4,28,0,0,0,0,0,0,13,46,32,0,48,0,0,,,2,0,0,0,0,0,1,0
010601060012,SAND CREEK MIDDLE SCHOOL,2015,01060106,SOUTH COLONIE CSD,THOMAS NICHOLSON,329 SAND CREEK RD,ALBANY,5184591333,"5-8, UE, US",63,0,0,0,0,1,2,26,41,119,0,174,1,1,,,4,1,0,0,1,0,1,0
010601060013,LISHA KILL MIDDLE SCHOOL,2014,01060106,SOUTH COLONIE CSD,JOSEPH GUARDINO,68 WATERMAN AVE,ALBANY,5184562306,"5-8, US",53,0,0,0,0,0,0,24,45,130,0,192,0,0,,23,5,1,0,0,1,0,1,0
010615020000,MENANDS UNION FREE SCHOOL DISTRICT,2014,01061502,MENANDS UFSD,MAUREEN LONG,19 WARDS LN,MENANDS,5184654561,K-8,28,0,0,2,7,2,7,4,14,40,0,86,4,5,0,4,2,2,3,1,0,0,1,0
010615020001,MENANDS SCHOOL,2014,01061502,MENANDS UFSD,ANTONIETTA SCHROEDER,19 WARDS LN,MENANDS,5184654561,K-8,28,0,0,2,7,2,7,4,14,40,0,86,4,5,0,4,2,2,0,0,0,0,1,0
010601060013,LISHA KILL MIDDLE SCHOOL,2015,01060106,SOUTH COLONIE CSD,DAVID WETZEL,68 WATERMAN AVE,ALBANY,5184562306,5-8,51,0,0,1,2,0,0,31,61,114,1,167,2,1,,,4,0,0,0,1,0,1,0
010615020000,MENANDS UNION FREE SCHOOL DISTRICT,2015,01061502,MENANDS UFSD,MAUREEN LONG,19 WARDS LN,MENANDS,5184654561,K-8,27,0,0,2,7,1,4,6,22,45,9,78,6,8,50,14,3,1,3,0,0,0,1,0
010623060000,NORTH COLONIE CSD,2014,01062306,NORTH COLONIE CSD,D JOSEPH CORR,91 FIDDLERS LN,LATHAM,5187858591,"K-12, UE, US",449,0,0,0,0,21,5,72,16,1239,0,1710,4,0,30,6,71,3,173,3,4,0,8,0
010623060002,BLUE CREEK SCHOOL,2014,01062306,NORTH COLONIE CSD,ANNETTE TRAPINI,100 CLINTON RD,LATHAM,5187857451,"K-6, UE",36,0,0,0,0,1,3,0,0,68,0,94,0,0,25,3,4,0,0,0,0,0,1,0
010615020001,MENANDS SCHOOL,2015,01061502,MENANDS UFSD,ANTONIETTA SCHROEDER,19 WARDS LN,MENANDS,5184654561,K-8,26,0,0,2,8,1,4,6,23,44,9,73,5,7,,,3,1,0,0,0,0,1,0
010623060000,NORTH COLONIE CSD,2015,01062306,NORTH COLONIE CSD,D JOSEPH CORR,91 FIDDLERS LN,LATHAM,5187858591,"K-12, UE, US",442,0,0,3,1,16,4,70,16,1098,1,1619,12,1,6,6,95,6,150,5,4,0,8,0
010623060002,BLUE CREEK SCHOOL,2015,01062306,NORTH COLONIE CSD,ANNETTE TRAPINI,100 CLINTON RD,LATHAM,5187857451,"K-6, UE, US",36,0,0,0,0,2,6,1,3,41,0,91,0,0,,,3,0,0,0,0,0,1,0
010623060003,BOGHT HILLS SCHOOL,2014,01062306,NORTH COLONIE CSD,KIMBERLY GREINER,38 DUNSBACH FERRY RD,COHOES,5187850222,"K-6, UE",30,0,0,0,0,1,3,3,10,51,0,76,0,0,0,3,2,0,0,0,0,0,1,0
010623060004,FORTS FERRY SCHOOL,2014,01062306,NORTH COLONIE CSD,CANDACE LOBDELL,95 FORTS FERRY RD,LATHAM,5187859203,K-6,30,0,0,0,0,2,7,1,3,59,0,85,0,0,25,3,3,0,0,0,0,0,1,0
010623060006,LATHAM RIDGE SCHOOL,2014,01062306,NORTH COLONIE CSD,AARON THIELL,6 MERCER AVE,LATHAM,5187853211,K-6,30,0,0,0,0,1,3,2,7,47,0,70,0,0,,7,3,0,0,0,0,0,1,0
010623060003,BOGHT HILLS SCHOOL,2015,01062306,NORTH COLONIE CSD,KIMBERLY GREINER,38 DUNSBACH FERRY RD,COHOES,5187850222,K-6,31,0,0,0,0,0,0,4,13,39,0,83,0,0,,,2,0,0,0,0,0,1,0
010623060004,FORTS FERRY SCHOOL,2015,01062306,NORTH COLONIE CSD,CANDACE LOBDELL,95 FORTS FERRY RD,LATHAM,5187859203,K-6,32,0,0,0,0,1,3,2,6,60,0,92,0,0,,,3,0,0,0,0,0,1,0
010623060007,LOUDONVILLE SCHOOL,2014,01062306,NORTH COLONIE CSD,KERRY FLYNN,349 OSBORNE RD,LOUDONVILLE,5184341960,K-6,19,0,0,0,0,2,11,3,16,25,0,38,0,0,50,11,2,2,0,0,0,0,1,0
010623060008,SOUTHGATE SCHOOL,2014,01062306,NORTH COLONIE CSD,JERRI LYNNE DEDRICK,30 SOUTHGATE RD,LOUDONVILLE,5187856607,"K-6, UE",36,0,0,0,0,4,11,4,11,65,0,117,1,1,60,11,4,1,0,0,0,0,1,0
010623060006,LATHAM RIDGE SCHOOL,2015,01062306,NORTH COLONIE CSD,AARON THIELL,6 MERCER AVE,LATHAM,5187853211,K-6,31,0,0,0,0,2,6,3,10,42,0,78,0,0,,,2,1,0,0,0,0,1,0
010623060007,LOUDONVILLE SCHOOL,2015,01062306,NORTH COLONIE CSD,KERRY FLYNN,349 OSBORNE RD,LOUDONVILLE,5184341960,K-6,18,0,0,0,0,1,6,3,17,28,0,41,1,2,,,3,0,0,0,0,0,1,0
010623060008,SOUTHGATE SCHOOL,2015,01062306,NORTH COLONIE CSD,JERRI LYNNE DEDRICK,30 SOUTHGATE RD,LOUDONVILLE,5187856607,"K-6, UE, US",31,0,0,0,0,2,6,1,3,42,0,77,0,0,,,4,1,0,0,0,0,1,0
010623060009,SHAKER JUNIOR HIGH SCHOOL,2014,01062306,NORTH COLONIE CSD,RUSSELL MOORE,475 WATERVLIET-SHAKER RD,LATHAM,5187851341,"7-8, US",68,0,0,0,0,3,4,9,13,225,0,290,0,0,33,10,7,0,0,0,2,0,1,0
010623060010,SHAKER HIGH SCHOOL,2014,01062306,NORTH COLONIE CSD,RICHARD MURPHY,445 WATERVLIET-SHAKER RD,LATHAM,5187855511,"9-12, US",164,0,0,0,0,4,2,40,24,562,0,773,2,0,20,4,20,0,0,0,2,0,1,0
010701030000,GREEN ISLAND UNION FREE SCHOOL DISTRICT,2014,01070103,GREEN ISLAND UFSD,MICHAEL MUGITS,171 HUDSON AVE,GREEN ISLAND,5182731422,K-12,31,0,0,0,0,3,10,5,16,74,0,131,3,2,0,3,3,1,15,0,0,0,1,0
010623060009,SHAKER JUNIOR HIGH SCHOOL,2015,01062306,NORTH COLONIE CSD,RUSSELL MOORE,475 WATERVLIET-SHAKER RD,LATHAM,5187851341,"7-8, US",62,0,0,1,2,1,2,11,18,193,2,273,4,1,,,7,0,0,0,2,0,1,0
010623060010,SHAKER HIGH SCHOOL,2015,01062306,NORTH COLONIE CSD,RICHARD MURPHY,445 WATERVLIET-SHAKER RD,LATHAM,5187855511,"9-12, US",156,0,0,1,1,5,3,38,24,526,0,696,3,0,,,21,0,0,0,2,0,1,0
010701030001,HEATLY SCHOOL,2014,01070103,GREEN ISLAND UFSD,ERIN PETEANI,171 HUDSON AVE,GREEN ISLAND,5182731422,K-12,31,0,0,0,0,3,10,5,16,74,0,131,3,2,0,3,3,1,0,0,0,0,1,0
010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,2014,01080206,GUILDERLAND CSD,MARIE WILES,8 SCHOOL RD,GUILDERLAND CENTER,5184566200,"K-12, UE, US",408,0,0,0,0,6,1,58,14,942,0,1461,4,0,45,13,54,2,13,97,5,0,7,0
010701030000,GREEN ISLAND UNION FREE SCHOOL DISTRICT,2015,01070103,GREEN ISLAND UFSD,MICHAEL MUGITS,171 HUDSON AVE,GREEN ISLAND,5182731422,K-12,31,0,0,0,0,3,10,4,13,75,0,127,2,2,33,13,4,1,13,0,0,0,1,0
010701030001,HEATLY SCHOOL,2015,01070103,GREEN ISLAND UFSD,ERIN PETEANI,171 HUDSON AVE,GREEN ISLAND,5182731422,K-12,27,0,0,0,0,3,11,4,15,64,0,108,2,2,,,4,1,0,0,0,0,1,0
010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,2015,01080206,GUILDERLAND CSD,MARIE WILES,8 SCHOOL RD,GUILDERLAND CENTER,5184566200,"K-12, UE, US",400,0,0,4,1,9,2,62,16,875,1,1428,19,1,20,10,60,1,14,88,5,0,7,0
010802060001,ALTAMONT ELEMENTARY SCHOOL,2014,01080206,GUILDERLAND CSD,PETER BRABANT,117 GRAND ST,ALTAMONT,5188618528,"K-5, UE",25,0,0,0,0,0,0,2,8,35,0,52,2,4,33,15,2,0,0,0,0,0,1,0
010802060003,GUILDERLAND ELEMENTARY SCHOOL,2014,01080206,GUILDERLAND CSD,ALLAN LOCKWOOD,2225 WESTERN AVE,GUILDERLAND,5188690293,K-5,47,0,0,0,0,1,2,2,4,50,0,108,0,0,67,7,2,0,0,0,0,0,1,0
010802060004,WESTMERE ELEMENTARY SCHOOL,2014,01080206,GUILDERLAND CSD,BETH BINI,6270 JOHNSTON RD,ALBANY,5184563771,K-5,35,0,0,0,0,0,0,5,14,42,0,74,0,0,40,17,2,0,0,0,0,0,1,0
010802060001,ALTAMONT ELEMENTARY SCHOOL,2015,01080206,GUILDERLAND CSD,PETER BRABANT,117 GRAND ST,ALTAMONT,5188618528,"K-5, UE",23,0,0,0,0,0,0,2,9,18,0,44,0,0,,,2,0,0,0,0,0,1,0
010802060003,GUILDERLAND ELEMENTARY SCHOOL,2015,01080206,GUILDERLAND CSD,ALLAN LOCKWOOD,2225 WESTERN AVE,GUILDERLAND,5188690293,K-5,41,0,0,0,0,3,7,4,10,37,0,80,0,0,,,2,0,0,0,0,0,1,0
010802060005,GUILDERLAND HIGH SCHOOL,2014,01080206,GUILDERLAND CSD,THOMAS LUTSIC,8 SCHOOL RD,GUILDERLAND CENTER,5188618591,"9-12, US",119,0,0,0,0,2,2,20,17,387,0,530,2,0,60,12,14,0,0,0,3,0,1,0
010802060007,LYNNWOOD ELEMENTARY SCHOOL,2014,01080206,GUILDERLAND CSD,ALICIA RIZZO,8 REGINA DR,SCHENECTADY,5183557930,K-5,35,0,0,0,0,0,0,6,17,50,0,69,0,0,,15,2,0,0,0,0,0,1,0
010802060004,WESTMERE ELEMENTARY SCHOOL,2015,01080206,GUILDERLAND CSD,BETH BINI,6270 JOHNSTON RD,ALBANY,5184563771,K-5,39,0,0,0,0,0,0,4,10,36,0,85,1,1,,,2,0,0,0,0,0,1,0
010802060005,GUILDERLAND HIGH SCHOOL,2015,01080206,GUILDERLAND CSD,THOMAS LUTSIC,8 SCHOOL RD,GUILDERLAND CENTER,5188618591,"9-12, US",110,0,0,1,1,1,1,19,17,357,1,489,7,1,,,15,0,0,0,3,0,1,0
010802060007,LYNNWOOD ELEMENTARY SCHOOL,2015,01080206,GUILDERLAND CSD,ALICIA RIZZO,8 REGINA DR,SCHENECTADY,5183557930,"K-5, UE",30,0,0,0,0,3,10,4,13,31,0,46,0,0,,,4,0,0,0,0,0,1,0
010802060008,FARNSWORTH MIDDLE SCHOOL,2014,01080206,GUILDERLAND CSD,MICHAEL LASTER,6072 STATE FARM RD,GUILDERLAND,5184566010,"6-8, UE, US",98,0,0,0,0,1,1,18,18,277,0,467,0,0,,12,11,2,0,0,2,0,1,0
010802060009,PINE BUSH ELEMENTARY SCHOOL,2014,01080206,GUILDERLAND CSD,CHRISTOPHER SANITA,3437 CARMAN RD,SCHENECTADY,5183572770,K-5,30,0,0,0,0,0,0,2,7,34,0,64,0,0,33,6,2,0,0,0,0,0,1,0
011003060000,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,2014,01100306,VOORHEESVILLE CSD,TERESA SNYDER,432 NEW SALEM RD,VOORHEESVILLE,5187653313,"K-12, UE, US",95,1,1,2,2,2,2,16,17,260,4,364,10,3,0,5,16,0,27,9,0,0,3,0
010802060008,FARNSWORTH MIDDLE SCHOOL,2015,01080206,GUILDERLAND CSD,MICHAEL LASTER,6072 STATE FARM RD,GUILDERLAND,5184566010,"6-8, UE, US",95,0,0,3,3,1,1,20,21,258,2,436,10,2,,,12,0,0,0,2,0,1,0
010802060009,PINE BUSH ELEMENTARY SCHOOL,2015,01080206,GUILDERLAND CSD,CHRISTOPHER SANITA,3437 CARMAN RD,SCHENECTADY,5183572770,K-5,25,0,0,0,0,0,0,2,8,23,0,60,0,0,,,2,0,0,0,0,0,1,0
011003060001,VOORHEESVILLE ELEMENTARY SCHOOL,2014,01100306,VOORHEESVILLE CSD,THOMAS REARDON,129 MAPLE AVE,VOORHEESVILLE,5187652382,"K-5, UE",39,0,0,0,0,0,0,6,15,66,0,101,0,0,0,5,2,0,0,0,0,0,1,0
011003060002,CLAYTON A BOUTON HIGH SCHOOL,2014,01100306,VOORHEESVILLE CSD,PATRICK CORRIGAN,432 NEW SALEM RD,VOORHEESVILLE,5187653314,"9-12, US",35,0,0,0,0,2,6,7,20,112,0,147,0,0,,9,4,0,0,0,0,0,1,0
011003060003,VOORHEESVILLE MIDDLE SCHOOL,2014,01100306,VOORHEESVILLE CSD,JAMES FRANCHINI,432 NEW SALEM RD,VOORHEESVILLE,5187653314,"6-8, US",21,1,5,2,10,0,0,3,14,82,12,116,10,9,0,0,1,0,0,0,0,0,1,0
011003060000,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,2015,01100306,VOORHEESVILLE CSD,TERESA SNYDER,432 NEW SALEM RD,VOORHEESVILLE,5187653313,"K-12, UE, US",95,0,0,1,1,5,5,18,19,246,0,374,3,1,25,5,10,2,25,9,0,0,3,0
011003060001,VOORHEESVILLE ELEMENTARY SCHOOL,2015,01100306,VOORHEESVILLE CSD,THOMAS REARDON,129 MAPLE AVE,VOORHEESVILLE,5187652382,"K-5, UE",39,0,0,0,0,0,0,5,13,59,0,104,0,0,,,2,0,0,0,0,0,1,0
011200010000,WATERVLIET CITY SCHOOL DISTRICT,2014,01120001,WATERVLIET CITY SD,LORI CAPLAN,1245 HILLSIDE DR,WATERVLIET,5186293201,"PK-12, UE, US",111,0,0,1,1,3,3,21,19,243,0,392,4,1,9,8,12,0,30,1,2,0,2,0
011200010002,WATERVLIET ELEMENTARY SCHOOL,2014,01120001,WATERVLIET CITY SD,THERESA O'BRIEN,2557 10TH AVE,WATERVLIET,5186293400,"K-6, UE",51,0,0,0,0,0,0,6,12,63,0,104,0,0,17,4,3,0,0,0,1,0,1,0
011003060002,CLAYTON A BOUTON HIGH SCHOOL,2015,01100306,VOORHEESVILLE CSD,PATRICK CORRIGAN,432 NEW SALEM RD,VOORHEESVILLE,5187653314,9-12,27,0,0,0,0,2,7,7,26,87,0,122,0,0,,,3,2,0,0,0,0,1,0
011003060003,VOORHEESVILLE MIDDLE SCHOOL,2015,01100306,VOORHEESVILLE CSD,JAMES FRANCHINI,432 NEW SALEM RD,VOORHEESVILLE,5187653314,"6-8, US",14,0,0,1,7,1,7,1,7,44,0,68,3,4,,,1,0,0,0,0,0,1,0
011200010000,WATERVLIET CITY SCHOOL DISTRICT,2015,01120001,WATERVLIET CITY SD,LORI CAPLAN,1245 HILLSIDE DR,WATERVLIET,5186293201,"K-12, UE, US",107,0,0,1,1,5,5,16,15,229,0,361,5,1,43,12,12,0,34,1,3,0,2,0
011200010010,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2014,01120001,WATERVLIET CITY SD,RYAN GROAT,1245 HILLSIDE DR,WATERVLIET,5186293300,"7-12, US",55,0,0,0,0,2,4,14,25,161,0,263,3,1,0,7,6,0,0,0,1,0,1,0
020101040000,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,2014,02010104,ALFRED-ALMOND CSD,RICHARD CALKINS,6795 RT 21,ALMOND,6072766500,"PK-12, UE",61,0,0,0,0,0,0,7,11,153,0,231,0,0,0,2,5,0,15,0,0,0,2,0
020101040001,ALFRED-ALMOND ELEMENTARY SCHOOL,2014,02010104,ALFRED-ALMOND CSD,TODD GOHO,6795 RT 21,ALMOND,6072766529,"PK-6, UE",29,0,0,0,0,0,0,0,0,44,0,81,0,0,0,3,3,0,0,0,0,0,1,0
011200010002,WATERVLIET ELEMENTARY SCHOOL,2015,01120001,WATERVLIET CITY SD,THERESA O'BRIEN,2557 10TH AVE,WATERVLIET,5186293400,"K-6, UE, US",49,0,0,0,0,1,2,4,8,65,0,88,0,0,,,3,0,0,0,1,0,1,0
011200010010,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2015,01120001,WATERVLIET CITY SD,RYAN GROAT,1245 HILLSIDE DR,WATERVLIET,5186293300,"7-12, US",52,0,0,1,2,4,8,10,19,152,0,249,5,2,,,6,0,0,0,2,0,1,0
020101040002,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2014,02010104,ALFRED-ALMOND CSD,SUSAN BAIN-LUCEY,6795 RT 21,ALMOND,6072766559,7-12,27,0,0,0,0,0,0,5,19,97,0,135,0,0,,0,3,0,0,0,0,0,1,0
020601040000,ANDOVER CENTRAL SCHOOL DISTRICT,2014,02060104,ANDOVER CSD,LAWRENCE SPANGENBURG,31-35 ELM ST,ANDOVER,6074788491,PK-12,31,0,0,0,0,0,0,7,23,62,0,123,1,1,25,17,5,0,6,1,0,0,1,0
020101040000,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,2015,02010104,ALFRED-ALMOND CSD,RICHARD CALKINS,6795 RT 21,ALMOND,6072766500,"K-12, UE, US",63,1,2,2,3,2,3,5,8,159,4,235,9,4,100,7,1,0,15,0,0,0,1,0
020101040001,ALFRED-ALMOND ELEMENTARY SCHOOL,2015,02010104,ALFRED-ALMOND CSD,ROBERT WOUGHTER,6795 RT 21,ALMOND,6072766529,"K-6, UE, US",29,0,0,0,0,0,0,1,3,49,0,77,0,0,,,3,0,0,0,0,0,0,0
020101040002,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2015,02010104,ALFRED-ALMOND CSD,SUSAN BAIN-LUCEY,6795 RT 21,ALMOND,6072766559,7-12,28,1,4,2,7,2,7,2,7,93,8,138,8,6,,,3,0,0,0,0,0,1,0
020601040001,ANDOVER SCHOOL,2014,02060104,ANDOVER CSD,JON MORRIS,31-35 ELM ST,ANDOVER,6074788491,PK-12,31,0,0,0,0,0,0,7,23,62,0,123,1,1,25,17,5,0,0,0,0,0,1,0
020702040000,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,2014,02070204,GENESEE VALLEY CSD,BRIAN SCHMITT,1 JAGUAR DR,BELMONT,5852687900,"PK-12, UE, US",59,0,0,1,2,3,5,5,8,167,1,251,3,1,33,10,9,0,19,1,0,0,2,0
020702040001,GENESEE VALLEY CENTRAL SCHOOL,2014,02070204,GENESEE VALLEY CSD,BRIAN LEBARON,1 JAGUAR DR,BELMONT,5852687900,"PK-12, UE, US",56,0,0,1,2,2,4,5,9,162,1,237,3,1,33,11,9,0,0,0,0,0,2,0
020601040000,ANDOVER CENTRAL SCHOOL DISTRICT,2015,02060104,ANDOVER CSD,LAWRENCE SPANGENBURG,31-35 ELM ST,ANDOVER,6074788491,"PK-12, UE, US",31,0,0,0,0,1,3,5,16,59,0,118,2,2,25,19,3,0,7,0,0,0,1,0
020601040001,ANDOVER SCHOOL,2015,02060104,ANDOVER CSD,JON MORRIS,31-35 ELM ST,ANDOVER,6074788491,"PK-12, UE, US",26,0,0,0,0,1,4,4,15,51,0,92,2,2,,,3,0,0,0,0,0,1,0
020801040000,BELFAST CENTRAL SCHOOL DISTRICT,2014,02080104,BELFAST CSD,JUDY MAY,1 KING ST,BELFAST,5853659940,"PK-12, UE, US",40,0,0,0,0,0,0,6,15,117,1,180,1,1,0,0,5,0,12,0,0,0,1,0
020801040001,BELFAST SCHOOL,2014,02080104,BELFAST CSD,MICHAEL ROCHE,1 KING ST,BELFAST,5853659940,"PK-12, UE, US",40,0,0,0,0,0,0,6,15,117,1,180,1,1,0,0,5,0,0,0,0,0,1,0
020702040000,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,2015,02070204,GENESEE VALLEY CSD,BRIAN SCHMITT,1 JAGUAR DR,BELMONT,5852687900,"PK-12, UE, US",62,0,0,2,3,8,13,6,10,164,2,290,11,4,0,10,8,0,20,3,0,0,2,0
020702040001,GENESEE VALLEY CENTRAL SCHOOL,2015,02070204,GENESEE VALLEY CSD,BRIAN LEBARON,1 JAGUAR DR,BELMONT,5852687900,"PK-12, UE, US",62,0,0,2,3,8,13,6,10,164,2,290,11,4,,,0,0,0,0,0,0,2,0
020801040000,BELFAST CENTRAL SCHOOL DISTRICT,2015,02080104,BELFAST CSD,JUDY MAY,1 KING ST,BELFAST,5853659940,"PK-12, UE, US",39,0,0,0,0,2,5,5,13,96,0,171,5,3,0,10,5,0,12,0,0,0,1,0
021102040000,CANASERAGA CENTRAL SCHOOL DISTRICT,2014,02110204,CANASERAGA CSD,MARIE BLUM,4-8 MAIN ST,CANASERAGA,6075456421,PK-12,31,0,0,0,0,6,19,1,3,70,0,126,4,3,20,10,4,0,7,0,0,0,1,0
021102040001,CANASERAGA SCHOOL,2014,02110204,CANASERAGA CSD,MICHAEL GILL,4-8 MAIN ST,CANASERAGA,6075456421,PK-12,31,0,0,0,0,6,19,1,3,70,0,126,4,3,20,10,4,0,0,0,0,0,1,0
021601040000,FRIENDSHIP CENTRAL SCHOOL DISTRICT,2014,02160104,FRIENDSHIP CSD,JUDY MAY,46 W MAIN ST,FRIENDSHIP,5859733534,PK-12,37,0,0,2,5,2,5,2,5,87,2,130,5,4,25,13,4,0,10,1,0,0,1,0
020801040001,BELFAST SCHOOL,2015,02080104,BELFAST CSD,MICHAEL ROCHE,1 KING ST,BELFAST,5853659940,"PK-12, UE, US",39,0,0,0,0,2,5,5,13,96,0,171,5,3,,,5,0,0,0,0,0,1,0
021102040000,CANASERAGA CENTRAL SCHOOL DISTRICT,2015,02110204,CANASERAGA CSD,MICHAEL GILL,4-8 MAIN ST,CANASERAGA,6075456421,K-12,31,0,0,1,3,1,3,2,6,68,1,117,7,6,0,3,3,0,7,0,0,0,1,0
021601040004,FRIENDSHIP CENTRAL SCHOOL,2014,02160104,FRIENDSHIP CSD,DONALD PUTNAM,46 W MAIN ST,FRIENDSHIP,5859733311,PK-12,36,0,0,2,6,2,6,2,6,86,2,129,5,4,25,13,4,0,0,0,0,0,1,0
022001040000,FILLMORE CENTRAL SCHOOL DISTRICT,2014,02200104,FILLMORE CSD,RAVO ROOT,104 W MAIN ST,FILLMORE,5855672251,"PK-12, UE, US",60,0,0,1,2,0,0,3,5,148,2,213,7,3,0,3,4,0,12,0,0,0,2,0
021102040001,CANASERAGA SCHOOL,2015,02110204,CANASERAGA CSD,SHANNON GILBERT,4-8 MAIN ST,CANASERAGA,6075456421,K-12,30,0,0,1,3,1,3,2,7,67,1,113,6,5,,,3,0,0,0,0,0,1,0
021601040000,FRIENDSHIP CENTRAL SCHOOL DISTRICT,2015,02160104,FRIENDSHIP CSD,JUDY MAY,46 W MAIN ST,FRIENDSHIP,5859733534,PK-12,37,0,0,1,3,3,8,2,5,71,0,121,4,3,17,8,3,1,11,0,0,0,1,0
021601040004,FRIENDSHIP CENTRAL SCHOOL,2015,02160104,FRIENDSHIP CSD,DONALD PUTNAM,46 W MAIN ST,FRIENDSHIP,5859733311,PK-12,34,0,0,1,3,3,9,2,6,67,0,111,4,4,,,3,1,0,0,0,0,1,0
