ENTITY_CD,ENTITY_NAME,YEAR,NUM_FREE_LUNCH,PER_FREE_LUNCH,NUM_REDUCED_LUNCH,PER_REDUCED_LUNCH,NUM_LEP,PER_LEP,NUM_AM_IND,PER_AM_IND,NUM_BLACK,PER_BLACK,NUM_HISP,PER_HISP,NUM_ASIAN,PER_ASIAN,NUM_WHITE,PER_WHITE,NUM_Multi,PER_Multi,NUM_SWD,PER_SWD,NUM_FEMALE,PER_FEMALE,NUM_MALE,PER_MALE,NUM_ECDIS,PER_ECDIS
010601060010,FOREST PARK ELEMENTARY SCHOOL,2016,57,18,7,2,0,0,0,0,19,6,24,8,35,11,223,72,9,3,68,22,154,50,156,50,86,28
010601060011,VEEDER ELEMENTARY SCHOOL,2016,81,19,5,1,0,0,0,0,18,4,38,9,30,7,308,72,35,8,49,11,217,51,212,49,107,25
010601060012,SAND CREEK MIDDLE SCHOOL,2016,182,23,31,4,29,4,1,0,74,9,60,8,76,10,525,67,52,7,117,15,389,49,399,51,277,35
010601060013,LISHA KILL MIDDLE SCHOOL,2016,99,16,15,2,0,0,0,0,33,5,27,4,53,9,456,76,34,6,83,14,298,49,305,51,143,24
010615020000,MENANDS UNION FREE SCHOOL DISTRICT,2016,67,26,18,7,23,9,2,1,68,27,18,7,79,31,72,28,15,6,15,6,132,52,122,48,97,38
010615020001,MENANDS SCHOOL,2016,67,26,18,7,23,9,2,1,68,27,18,7,79,31,72,28,15,6,15,6,132,52,122,48,97,38
010623060000,NORTH COLONIE CSD,2016,789,14,158,3,179,3,11,0,263,5,274,5,848,15,3920,71,195,4,754,14,2711,49,2800,51,1139,21
010623060002,BLUE CREEK SCHOOL,2016,103,20,14,3,31,6,0,0,18,4,25,5,93,18,347,68,27,5,105,21,244,48,266,52,136,27
010623060003,BOGHT HILLS SCHOOL,2016,64,12,12,2,28,5,1,0,19,4,34,6,128,24,337,63,18,3,54,10,244,45,293,55,85,16
010623060004,FORTS FERRY SCHOOL,2016,90,20,15,3,40,9,1,0,13,3,30,7,66,15,316,69,29,6,49,11,218,48,237,52,118,26
010623060006,LATHAM RIDGE SCHOOL,2016,87,19,23,5,26,6,1,0,15,3,12,3,76,16,342,73,24,5,51,11,239,51,231,49,123,26
010623060007,LOUDONVILLE SCHOOL,2016,15,5,7,2,3,1,3,1,6,2,18,6,26,8,239,78,15,5,26,8,165,54,142,46,26,8
010623060008,SOUTHGATE SCHOOL,2016,53,13,9,2,21,5,2,1,24,6,17,4,48,12,288,72,19,5,88,22,172,43,226,57,83,21
010623060009,SHAKER JUNIOR HIGH SCHOOL,2016,124,14,26,3,7,1,1,0,42,5,38,4,125,15,629,73,26,3,134,16,443,51,418,49,174,20
010623060010,SHAKER HIGH SCHOOL,2016,253,13,52,3,23,1,2,0,126,6,100,5,286,14,1422,72,37,2,247,13,986,50,987,50,394,20
010701030000,GREEN ISLAND UNION FREE SCHOOL DISTRICT,2016,161,50,44,14,1,0,0,0,17,5,16,5,3,1,262,82,21,7,60,19,174,55,145,45,223,70
010701030001,HEATLY SCHOOL,2016,161,50,44,14,1,0,0,0,17,5,16,5,3,1,262,82,21,7,60,19,174,55,145,45,223,70
010802060000,GUILDERLAND CENTRAL SCHOOL DISTRICT,2016,675,14,131,3,181,4,3,0,176,4,167,3,600,12,3765,77,149,3,708,15,2420,50,2440,50,889,18
010802060001,ALTAMONT ELEMENTARY SCHOOL,2016,81,29,11,4,4,1,0,0,4,1,13,5,8,3,247,87,11,4,48,17,141,50,142,50,98,35
010802060003,GUILDERLAND ELEMENTARY SCHOOL,2016,71,14,18,3,59,11,0,0,21,4,20,4,114,22,344,66,19,4,58,11,261,50,257,50,100,19
010802060004,WESTMERE ELEMENTARY SCHOOL,2016,88,19,15,3,61,13,0,0,21,4,19,4,79,17,328,70,22,5,56,12,250,53,219,47,110,23
010802060005,GUILDERLAND HIGH SCHOOL,2016,192,12,36,2,9,1,1,0,71,4,49,3,151,9,1309,81,35,2,247,15,810,50,806,50,265,16
010802060007,LYNNWOOD ELEMENTARY SCHOOL,2016,58,15,8,2,17,4,1,0,14,4,19,5,44,11,307,77,14,4,51,13,184,46,215,54,75,19
010802060008,FARNSWORTH MIDDLE SCHOOL,2016,161,14,38,3,22,2,1,0,40,3,40,3,158,13,911,77,39,3,213,18,581,49,608,51,209,18
010802060009,PINE BUSH ELEMENTARY SCHOOL,2016,24,6,5,1,9,2,0,0,5,1,7,2,46,12,319,83,9,2,35,9,193,50,193,50,32,8
011003060000,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,2016,91,8,20,2,3,0,2,0,11,1,26,2,33,3,1069,92,19,2,137,12,574,49,586,51,116,10
011003060001,VOORHEESVILLE ELEMENTARY SCHOOL,2016,43,9,8,2,2,0,0,0,2,0,18,4,10,2,452,92,9,2,53,11,255,52,236,48,51,10
011003060002,CLAYTON A BOUTON HIGH SCHOOL,2016,31,8,7,2,1,0,1,0,5,1,6,1,12,3,373,93,6,1,54,13,186,46,217,54,42,10
011003060003,VOORHEESVILLE MIDDLE SCHOOL,2016,17,6,5,2,0,0,1,0,4,2,2,1,11,4,244,92,4,2,30,11,133,50,133,50,23,9
011200010000,WATERVLIET CITY SCHOOL DISTRICT,2016,732,58,154,12,46,4,1,0,223,18,153,12,88,7,689,55,106,8,174,14,599,48,661,52,938,74
011200010002,WATERVLIET ELEMENTARY SCHOOL,2016,419,62,84,12,24,4,0,0,104,15,88,13,47,7,354,52,87,13,80,12,313,46,367,54,527,78
011200010010,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2016,313,54,70,12,22,4,1,0,119,21,65,11,41,7,335,58,19,3,94,16,286,49,294,51,411,71
020101040000,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,2016,234,37,24,4,0,0,0,0,0,0,7,1,24,4,585,93,13,2,88,14,304,48,325,52,270,43
020101040001,ALFRED-ALMOND ELEMENTARY SCHOOL,2016,142,43,9,3,0,0,0,0,0,0,6,2,11,3,303,92,11,3,44,13,159,48,172,52,155,47
020101040002,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2016,92,31,15,5,0,0,0,0,0,0,1,0,13,4,282,95,2,1,44,15,145,49,153,51,115,39
020601040000,ANDOVER CENTRAL SCHOOL DISTRICT,2016,112,37,42,14,0,0,0,0,4,1,3,1,1,0,298,97,0,0,38,12,164,54,142,46,168,55
020601040001,ANDOVER SCHOOL,2016,112,37,42,14,0,0,0,0,4,1,3,1,1,0,298,97,0,0,38,12,164,54,142,46,168,55
020702040000,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,2016,242,46,39,7,0,0,5,1,11,2,4,1,2,0,496,95,3,1,89,17,236,45,285,55,299,57
020702040001,GENESEE VALLEY CENTRAL SCHOOL,2016,242,46,39,7,0,0,5,1,11,2,4,1,2,0,496,95,3,1,89,17,236,45,285,55,299,57
020801040000,BELFAST CENTRAL SCHOOL DISTRICT,2016,163,48,27,8,0,0,0,0,0,0,5,1,0,0,328,97,4,1,54,16,143,42,194,58,208,62
020801040001,BELFAST SCHOOL,2016,163,48,27,8,0,0,0,0,0,0,5,1,0,0,328,97,4,1,54,16,143,42,194,58,208,62
021102040000,CANASERAGA CENTRAL SCHOOL DISTRICT,2016,121,49,17,7,0,0,0,0,0,0,4,2,1,0,242,98,0,0,29,12,139,56,108,44,144,58
021102040001,CANASERAGA SCHOOL,2016,121,49,17,7,0,0,0,0,0,0,4,2,1,0,242,98,0,0,29,12,139,56,108,44,144,58
021601040000,FRIENDSHIP CENTRAL SCHOOL DISTRICT,2016,210,63,17,5,0,0,0,0,0,0,11,3,0,0,309,92,15,4,63,19,174,52,161,48,229,68
021601040004,FRIENDSHIP CENTRAL SCHOOL,2016,210,63,17,5,0,0,0,0,0,0,11,3,0,0,309,92,15,4,63,19,174,52,161,48,229,68
022001040000,FILLMORE CENTRAL SCHOOL DISTRICT,2016,270,44,60,10,0,0,3,0,3,0,10,2,3,0,597,97,0,0,81,13,319,52,297,48,339,55
022001040001,FILLMORE CENTRAL SCHOOL,2016,270,44,60,10,0,0,3,0,3,0,10,2,3,0,597,97,0,0,81,13,319,52,297,48,339,55
022101040000,WHITESVILLE CENTRAL SCHOOL DISTRICT,2016,97,41,34,14,0,0,0,0,0,0,6,3,0,0,230,97,0,0,28,12,128,54,108,46,132,56
022101040001,WHITESVILLE CENTRAL SCHOOL,2016,97,41,34,14,0,0,0,0,0,0,6,3,0,0,230,97,0,0,28,12,128,54,108,46,132,56
022302040000,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,2016,355,45,58,7,3,0,2,0,14,2,18,2,6,1,753,94,4,1,112,14,368,46,429,54,432,54
022302040001,CUBA-RUSHFORD HIGH SCHOOL,2016,96,37,16,6,2,1,1,0,6,2,8,3,3,1,240,92,3,1,37,14,126,48,135,52,117,45
022302040002,CUBA-RUSHFORD ELEMENTARY SCHOOL,2016,175,53,20,6,0,0,1,0,5,2,4,1,1,0,318,97,0,0,44,13,160,49,169,51,204,62
022302040004,CUBA-RUSHFORD MIDDLE SCHOOL,2016,84,41,22,11,1,0,0,0,3,1,6,3,2,1,195,94,1,0,31,15,82,40,125,60,111,54
022401040000,SCIO CENTRAL SCHOOL DISTRICT,2016,166,53,36,11,0,0,3,1,2,1,1,0,1,0,304,96,5,2,39,12,147,47,169,53,220,70
022401040003,SCIO CENTRAL SCHOOL,2016,166,53,36,11,0,0,3,1,2,1,1,0,1,0,304,96,5,2,39,12,147,47,169,53,220,70
022601060000,WELLSVILLE CENTRAL SCHOOL DISTRICT,2016,556,45,90,7,3,0,5,0,21,2,14,1,16,1,1167,95,9,1,175,14,649,53,583,47,696,56
022601060002,WELLSVILLE MIDDLE SCHOOL,2016,113,42,25,9,0,0,3,1,6,2,3,1,1,0,255,94,2,1,38,14,139,51,131,49,144,53
022601060004,WELLSVILLE SENIOR HIGH SCHOOL,2016,161,37,26,6,1,0,1,0,5,1,4,1,11,3,414,95,2,0,67,15,226,52,211,48,207,47
022601060005,WELLSVILLE ELEMENTARY SCHOOL,2016,282,54,39,7,2,0,1,0,10,2,7,1,4,1,498,95,5,1,70,13,284,54,241,46,345,66
022902040000,BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,2016,387,51,93,12,0,0,2,0,3,0,5,1,0,0,740,97,9,1,108,14,375,49,384,51,495,65
022902040001,BOLIVAR-RICHBURG JUNIOR-SENIOR HIGH SCHOOL,2016,189,45,56,13,0,0,1,0,3,1,2,0,0,0,410,98,2,0,62,15,211,50,207,50,255,61
353100010029,PS 29 BARDWELL,2016,268,39,58,8,25,4,2,0,60,9,153,22,105,15,357,52,9,1,148,22,314,46,372,54,326,48
353100010030,PS 30 WESTERLEIGH,2016,204,27,67,9,46,6,0,0,18,2,176,23,49,6,504,66,21,3,204,27,383,50,385,50,271,35
353100010031,PS 31 WILLIAM T DAVIS,2016,363,84,1,0,18,4,2,0,223,51,174,40,2,0,17,4,16,4,130,30,206,47,228,53,365,84
353100010032,PS 32 GIFFORD SCHOOL (THE),2016,174,27,39,6,13,2,2,0,5,1,105,17,18,3,498,78,8,1,190,30,314,49,322,51,213,33
353100010034,IS 34 TOTTENVILLE,2016,294,25,96,8,15,1,8,1,4,0,127,11,43,4,991,84,0,0,339,29,575,49,598,51,390,33
353100010035,PS 35 CLOVE VALLEY SCHOOL (THE),2016,110,29,30,8,10,3,3,1,35,9,88,24,22,6,213,57,13,3,88,24,168,45,206,55,140,37
353100010036,PS 36 J C DRUMGOOLE,2016,221,26,58,7,22,3,4,0,1,0,98,12,43,5,689,81,11,1,209,25,408,48,438,52,279,33
353100010038,PS 38 GEORGE CROMWELL,2016,192,56,29,8,57,17,1,0,9,3,108,32,27,8,195,57,2,1,73,21,170,50,172,50,222,65
353100010039,PS 39 FRANCIS J MURPHY JR,2016,311,60,36,7,56,11,0,0,28,5,166,32,72,14,245,47,5,1,116,22,247,48,269,52,347,67
353100010041,PS 41 NEW DORP,2016,356,54,68,10,77,12,0,0,21,3,195,29,47,7,376,57,26,4,169,25,312,47,353,53,424,64
353100010042,PS 42 ELTINGVILLE,2016,250,27,80,9,30,3,3,0,6,1,124,13,42,5,742,80,5,1,243,26,447,48,475,52,330,36
353100010044,PS 44 THOMAS C BROWN,2016,820,91,24,3,64,7,5,1,367,41,456,51,19,2,23,3,29,3,327,36,455,51,444,49,846,94
353100010045,PS 45 JOHN TYLER,2016,581,67,64,7,47,5,5,1,151,17,407,47,42,5,236,27,28,3,215,25,433,50,436,50,645,74
353100010046,PS 46 ALBERT V MANISCALCO,2016,204,74,22,8,28,10,2,1,40,14,110,40,28,10,94,34,3,1,99,36,125,45,152,55,228,82
353100010048,PS 48 WILLIAM C WILCOX,2016,321,34,73,8,56,6,2,0,38,4,165,18,163,17,550,59,14,2,183,20,454,49,478,51,394,42
353100010049,IS 49 BERTHA A DREYFUS,2016,624,80,40,5,78,10,1,0,277,36,314,40,87,11,95,12,4,1,287,37,404,52,374,48,670,86
353100010050,PS 50 FRANK HANKINSON,2016,192,24,68,9,22,3,4,1,20,3,122,15,69,9,563,71,15,2,169,21,406,51,387,49,260,33
353100010051,IS 51 EDWIN MARKHAM,2016,861,68,81,6,94,7,8,1,276,22,553,44,71,6,335,27,14,1,402,32,602,48,655,52,942,75
353100010052,PS 52 JOHN C THOMPSON,2016,233,51,50,11,58,13,1,0,5,1,90,20,40,9,321,70,2,0,118,26,222,48,237,52,284,62
353100010053,PS 53 BAY TERRACE,2016,209,30,80,12,30,4,2,0,15,2,91,13,41,6,532,77,14,2,175,25,326,47,369,53,289,42
353100010054,PS 54 CHARLES W LENG,2016,370,52,69,10,60,8,4,1,38,5,182,25,225,31,253,35,14,2,188,26,349,49,367,51,440,61
353100010055,PS 55 HENRY M BOEHM,2016,156,26,42,7,15,2,3,0,3,0,63,10,9,1,518,86,6,1,136,23,285,47,317,53,198,33
353100010056,PS 56 LOUIS DESARIO SCHOOL (THE),2016,157,27,62,11,3,1,0,0,8,1,79,13,24,4,474,81,3,1,189,32,297,51,291,49,219,37
353100010057,PS 57 HUBERT H HUMPHREY,2016,489,77,4,1,53,8,3,0,355,56,213,34,26,4,29,5,9,1,192,30,304,48,331,52,495,78
353100010058,SPACE SHUTTLE COLUMBIA SCHOOL,2016,299,41,70,10,37,5,3,0,43,6,186,25,107,15,383,52,11,2,221,30,357,49,376,51,369,50
353100010059,HARBOR VIEW SCHOOL (THE),2016,68,49,17,12,0,0,1,1,55,40,55,40,3,2,16,12,8,6,41,30,72,52,66,48,85,62
353100010060,PS 60 ALICE AUSTEN,2016,419,49,86,10,34,4,1,0,34,4,230,27,95,11,481,56,21,2,238,28,396,46,466,54,505,59
353100010061,IS 61 WILLIAM A MORRIS,2016,807,72,57,5,99,9,5,0,379,34,493,44,50,4,189,17,9,1,332,30,619,55,506,45,865,77
353100010062,KATHLEEN GRIMM SCHOOL FOR LEADERSHIP,2016,16,29,4,7,2,4,0,0,0,0,3,5,2,4,50,91,0,0,12,22,26,47,29,53,20,36
353100010063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,2016,136,31,46,10,2,0,2,0,30,7,90,20,44,10,273,61,5,1,92,21,242,55,202,45,183,41
353100010065,PS 65 ACADEMY OF INNOVATIVE LEARNING (THE),2016,178,49,39,11,12,3,0,0,77,21,146,41,13,4,98,27,26,7,85,24,183,51,177,49,217,60
353100010069,PS 69 DANIEL D TOMPKINS,2016,436,47,75,8,45,5,2,0,27,3,205,22,135,15,545,59,17,2,237,25,401,43,530,57,511,55
353100010072,IS 72 ROCCO LAURIE,2016,648,49,188,14,57,4,3,0,64,5,318,24,265,20,662,50,9,1,315,24,600,45,721,55,837,63
353100010074,PS 74 FUTURE LEADERS ELEMENTARY SCHOOL,2016,278,87,12,4,94,30,0,0,75,24,201,63,21,7,20,6,1,0,115,36,150,47,168,53,291,92
353100010075,IS 75 FRANK D PAULO,2016,372,27,112,8,12,1,3,0,19,1,139,10,122,9,1094,79,5,0,318,23,637,46,745,54,484,35
353100010078,PS 78,2016,756,94,16,2,61,8,5,1,348,43,390,48,20,2,38,5,5,1,265,33,398,49,408,51,772,96
353100010861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,2016,608,69,96,11,32,4,25,3,188,21,378,43,78,9,183,21,25,3,226,26,436,50,441,50,704,80
353100011047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,2016,155,31,43,9,3,1,3,1,32,6,100,20,55,11,263,53,42,8,91,18,288,58,207,42,198,40
353100011064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,2016,161,34,55,12,2,0,0,0,57,12,83,18,17,4,291,62,19,4,115,25,250,54,217,46,216,46
353100011080,MICHAEL J PETRIDES SCHOOL (THE),2016,499,39,133,10,16,1,3,0,264,20,269,21,105,8,626,49,23,2,366,28,621,48,669,52,633,49
022902040002,BOLIVAR-RICHBURG ELEMENTARY SCHOOL,2016,198,58,37,11,0,0,1,0,0,0,3,1,0,0,330,97,7,2,46,13,164,48,177,52,240,70
030101060000,CHENANGO FORKS CENTRAL SCHOOL DISTRICT,2016,459,32,113,8,3,0,4,0,15,1,43,3,8,1,1361,93,26,2,154,11,675,46,782,54,608,42
030101060001,CHENANGO FORKS ELEMENTARY SCHOOL,2016,229,36,51,8,3,0,2,0,7,1,17,3,3,0,586,93,13,2,46,7,284,45,344,55,299,48
030101060003,CHENANGO FORKS HIGH SCHOOL,2016,129,27,36,7,0,0,0,0,7,1,18,4,3,1,449,93,4,1,65,14,221,46,260,54,173,36
030101060004,CHENANGO FORKS MIDDLE SCHOOL,2016,101,29,26,7,0,0,2,1,1,0,8,2,2,1,326,94,9,3,43,12,170,49,178,51,136,39
030200010000,BINGHAMTON CITY SCHOOL DISTRICT,2016,3595,65,120,2,247,4,15,0,1439,26,723,13,179,3,2598,47,537,10,884,16,2660,48,2831,52,4132,75
030200010002,CALVIN COOLIDGE SCHOOL,2016,189,63,6,2,0,0,0,0,58,19,33,11,6,2,158,53,45,15,41,14,132,44,168,56,232,77
030200010005,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,2016,380,76,15,3,67,13,1,0,164,33,109,22,8,2,172,34,48,10,67,13,248,49,254,51,442,88
030200010008,THOMAS JEFFERSON SCHOOL,2016,156,50,8,3,0,0,1,0,72,23,22,7,12,4,169,54,35,11,25,8,143,46,168,54,190,61
030200010011,MACARTHUR SCHOOL,2016,231,57,12,3,0,0,0,0,76,19,42,10,7,2,239,59,39,10,42,10,200,50,203,50,277,69
030200010012,THEODORE ROOSEVELT SCHOOL,2016,341,80,6,1,38,9,0,0,109,26,75,18,8,2,172,41,60,14,61,14,220,52,204,48,384,91
030200010014,WOODROW WILSON SCHOOL,2016,327,76,10,2,35,8,0,0,117,27,60,14,22,5,177,41,57,13,87,20,205,47,228,53,374,86
030200010015,EAST MIDDLE SCHOOL,2016,430,73,9,2,63,11,2,0,179,30,85,14,24,4,245,41,56,9,132,22,289,49,302,51,479,81
030200010016,WEST MIDDLE SCHOOL,2016,364,61,15,3,0,0,6,1,149,25,56,9,29,5,308,52,50,8,103,17,275,46,323,54,414,69
030200010021,BINGHAMTON HIGH SCHOOL,2016,950,59,36,2,44,3,3,0,414,26,198,12,58,4,843,52,98,6,270,17,804,50,810,50,1077,67
030200010022,HORACE MANN SCHOOL,2016,227,72,3,1,0,0,2,1,101,32,43,14,5,2,115,37,49,16,56,18,144,46,171,54,263,83
040901040000,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,2016,178,30,26,4,1,0,18,3,3,1,14,2,8,1,532,91,11,2,66,11,298,51,288,49,217,37
040901040001,ELLICOTTVILLE ELEMENTARY SCHOOL,2016,82,31,13,5,0,0,10,4,1,0,7,3,4,2,236,89,7,3,20,8,137,52,128,48,101,38
040901040002,ELLICOTTVILLE MIDDLE SCHOOL HIGH SCHOOL,2016,96,30,13,4,1,0,8,2,2,1,7,2,4,1,296,92,4,1,46,14,161,50,160,50,116,36
041101040000,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,2016,341,52,40,6,0,0,5,1,2,0,17,3,8,1,617,94,7,1,77,12,329,50,327,50,396,60
041101040002,FRANKLINVILLE JUNIOR-SENIOR HIGH SCHOOL,2016,146,46,27,9,0,0,0,0,1,0,7,2,2,1,302,96,3,1,34,11,147,47,168,53,181,57
041101040003,FRANKLINVILLE ELEMENTARY SCHOOL,2016,195,57,13,4,0,0,5,1,1,0,10,3,6,2,315,92,4,1,43,13,182,53,159,47,215,63
041401040000,HINSDALE CENTRAL SCHOOL DISTRICT,2016,185,45,31,8,0,0,2,0,5,1,4,1,6,1,368,90,23,6,47,12,214,52,194,48,225,55
041401040001,HINSDALE CENTRAL SCHOOL,2016,185,45,31,8,0,0,2,0,5,1,4,1,6,1,368,90,23,6,47,12,214,52,194,48,225,55
042302040000,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,2016,387,44,59,7,0,0,7,1,12,1,10,1,3,0,832,95,13,1,156,18,425,48,452,52,474,54
042302040002,CATTARAUGUS-LITTLE VALLEY ELEMENTARY SCHOOL,2016,160,51,21,7,0,0,4,1,5,2,4,1,0,0,296,94,7,2,50,16,148,47,168,53,191,60
042302040003,CATTARAUGUS-LITTLE VALLEY HIGH SCHOOL,2016,129,37,23,7,0,0,2,1,6,2,3,1,3,1,331,95,4,1,61,17,176,50,173,50,165,47
042302040004,CATTARAUGUS-LITTLE VALLEY MIDDLE SCHOOL,2016,98,46,15,7,0,0,1,0,1,0,3,1,0,0,205,97,2,1,45,21,101,48,111,52,118,56
042400010000,OLEAN CITY SCHOOL DISTRICT,2016,1114,54,117,6,7,0,12,1,129,6,63,3,52,3,1684,81,132,6,320,15,967,47,1105,53,1294,62
042400010002,WASHINGTON WEST ELEMENTARY SCHOOL,2016,172,63,17,6,1,0,1,0,14,5,15,6,3,1,212,78,27,10,32,12,135,50,137,50,201,74
042400010004,EAST VIEW ELEMENTARY SCHOOL,2016,230,63,17,5,5,1,0,0,14,4,11,3,11,3,289,80,38,10,55,15,167,46,196,54,259,71
042400010013,OLEAN SENIOR HIGH SCHOOL,2016,359,46,38,5,0,0,7,1,54,7,20,3,20,3,642,83,32,4,109,14,363,47,412,53,419,54
042400010016,OLEAN INTERMEDIATE-MIDDLE SCHOOL,2016,353,53,45,7,1,0,4,1,47,7,17,3,18,3,541,82,35,5,124,19,302,46,360,54,415,63
042801060000,GOWANDA CENTRAL SCHOOL DISTRICT,2016,578,49,107,9,0,0,249,21,7,1,38,3,2,0,781,67,93,8,176,15,569,49,601,51,722,62
042801060001,GOWANDA ELEMENTARY SCHOOL,2016,225,54,43,10,0,0,86,21,2,0,16,4,1,0,265,64,45,11,65,16,203,49,212,51,280,67
042801060005,GOWANDA MIDDLE SCHOOL,2016,190,51,25,7,0,0,94,25,1,0,18,5,0,0,236,63,25,7,63,17,173,46,201,54,226,60
042801060006,GOWANDA HIGH SCHOOL,2016,163,43,39,10,0,0,69,18,4,1,4,1,1,0,280,73,23,6,48,13,193,51,188,49,216,57
042901040000,PORTVILLE CENTRAL SCHOOL DISTRICT,2016,358,38,64,7,0,0,2,0,6,1,15,2,3,0,891,94,26,3,98,10,497,53,446,47,442,47
042901040001,PORTVILLE ELEMENTARY SCHOOL,2016,210,42,36,7,0,0,1,0,0,0,6,1,1,0,473,94,20,4,44,9,268,53,233,47,257,51
042901040002,PORTVILLE JUNIOR-SENIOR HIGH SCHOOL,2016,148,33,28,6,0,0,1,0,6,1,9,2,2,0,418,95,6,1,54,12,229,52,213,48,185,42
043001040000,RANDOLPH CENTRAL SCHOOL DISTRICT,2016,366,42,89,10,0,0,31,4,0,0,18,2,7,1,794,91,26,3,144,16,418,48,458,52,488,56
043001040002,RANDOLPH SENIOR HIGH SCHOOL,2016,158,38,33,8,0,0,11,3,0,0,9,2,7,2,381,92,4,1,69,17,179,43,233,57,210,51
043001040003,G N CHAPMAN ELEMENTARY SCHOOL,2016,208,45,56,12,0,0,20,4,0,0,9,2,0,0,413,89,22,5,75,16,239,52,225,48,278,60
043011020000,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,2016,46,28,6,4,4,2,10,6,30,18,25,15,0,0,90,55,10,6,153,93,55,33,110,67,59,36
043011020001,RANDOLPH ACADEMY,2016,39,43,3,3,1,1,8,9,7,8,11,12,0,0,61,67,4,4,79,87,32,35,59,65,47,52
043011020002,RANDOLPH ACADEMYHAMBURG CAMPUS,2016,7,9,3,4,3,4,2,3,23,31,14,19,0,0,29,39,6,8,74,100,23,31,51,69,12,16
043200050000,SALAMANCA CITY SCHOOL DISTRICT,2016,608,50,62,5,2,0,454,38,21,2,59,5,5,0,646,53,23,2,158,13,572,47,636,53,685,57
043200050002,SALAMANCA JUNIOR/SENIOR HIGH SCHOOL,2016,259,51,20,4,1,0,191,38,12,2,14,3,1,0,275,55,10,2,79,16,233,46,270,54,290,58
043200050004,PROSPECT ELEMENTARY SCHOOL,2016,175,41,23,5,1,0,143,34,5,1,34,8,2,0,226,54,12,3,45,11,201,48,221,52,201,48
043200050005,SENECA ELEMENTARY SCHOOL,2016,174,61,19,7,0,0,120,42,4,1,11,4,2,1,145,51,1,0,34,12,138,49,145,51,194,69
043501060000,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,2016,1002,43,264,11,5,0,6,0,22,1,36,2,18,1,2237,96,14,1,409,18,1163,50,1170,50,1341,57
043501060001,DELEVAN ELEMENTARY SCHOOL,2016,245,62,33,8,0,0,0,0,5,1,9,2,2,1,375,94,6,2,68,17,208,52,189,48,290,73
043501060004,PIONEER MIDDLE SCHOOL,2016,294,41,85,12,0,0,2,0,6,1,10,1,7,1,688,96,5,1,145,20,352,49,366,51,399,56
043501060005,ARCADE ELEMENTARY SCHOOL,2016,192,39,50,10,4,1,0,0,4,1,8,2,2,0,471,97,2,0,97,20,239,49,248,51,262,54
043501060006,PIONEER SENIOR HIGH SCHOOL,2016,271,37,96,13,1,0,4,1,7,1,9,1,7,1,703,96,1,0,99,14,364,50,367,50,390,53
050100010000,AUBURN CITY SCHOOL DISTRICT,2016,2014,48,151,4,22,1,5,0,279,7,152,4,33,1,3371,81,323,8,527,13,2013,48,2150,52,2293,55
050100010002,CASEY PARK ELEMENTARY SCHOOL,2016,384,70,19,3,0,0,0,0,34,6,28,5,1,0,410,75,73,13,77,14,254,47,292,53,438,80
050100010004,GENESEE STREET ELEMENTARY SCHOOL,2016,308,80,8,2,0,0,1,0,36,9,28,7,0,0,243,63,77,20,69,18,163,42,222,58,331,86
050100010005,HERMAN AVENUE ELEMENTARY SCHOOL,2016,139,32,11,3,0,0,0,0,7,2,12,3,1,0,397,90,23,5,62,14,223,51,217,49,167,38
050100010007,OWASCO ELEMENTARY SCHOOL,2016,197,44,7,2,0,0,0,0,16,4,15,3,1,0,386,85,34,8,45,10,217,48,235,52,214,47
050100010008,WILLIAM H SEWARD ELEMENTARY SCHOOL,2016,214,43,18,4,18,4,1,0,21,4,21,4,14,3,412,82,33,7,74,15,236,47,266,53,241,48
050100010009,AUBURN JUNIOR HIGH SCHOOL,2016,272,45,26,4,2,0,0,0,32,5,15,3,2,0,501,84,49,8,70,12,294,49,305,51,314,52
050100010013,AUBURN HIGH SCHOOL,2016,500,40,62,5,2,0,3,0,133,11,33,3,14,1,1022,82,34,3,130,10,626,51,613,49,588,47
050301040000,WEEDSPORT CENTRAL SCHOOL DISTRICT,2016,194,24,39,5,1,0,6,1,6,1,17,2,12,1,740,92,26,3,124,15,401,50,406,50,252,31
050301040002,WEEDSPORT JUNIOR-SENIOR HIGH SCHOOL,2016,84,21,22,5,1,0,3,1,6,1,4,1,9,2,375,92,12,3,73,18,192,47,217,53,114,28
